PatientID	Caller	Chromosome	SV	Count
TARGET-20-PAUVMN-03A-01D	pbsv.INS	chr21	INS	164
TARGET-20-PAUVMN-03A-01D	longreadsv.INS	chr21	INS	248
TARGET-20-PAUVMN-03A-01D	sniffles.INS	chr21	INS	256
TARGET-20-PAUVMN-03A-01D	pbsv.DEL	chr21	DEL	198
TARGET-20-PAUVMN-03A-01D	sniffles.DEL	chr21	DEL	200
TARGET-20-PAUVMN-03A-01D	longreadsv.DEL	chr21	DEL	190
TARGET-20-PAUVMN-03A-01D	pbsv.INS	chr22	INS	146
TARGET-20-PAUVMN-03A-01D	sniffles.INS	chr22	INS	237
TARGET-20-PAUVMN-03A-01D	longreadsv.INS	chr22	INS	250
TARGET-20-PAUVMN-03A-01D	pbsv.DEL	chr22	DEL	194
TARGET-20-PAUVMN-03A-01D	longreadsv.DEL	chr22	DEL	184
TARGET-20-PAUVMN-03A-01D	sniffles.DEL	chr22	DEL	216
TARGET-20-PAUVMN-03A-01D	pbsv.INS	chrX	INS	259
TARGET-20-PAUVMN-03A-01D	longreadsv.INS	chrX	INS	442
TARGET-20-PAUVMN-03A-01D	sniffles.INS	chrX	INS	435
TARGET-20-PAUVMN-03A-01D	sniffles.DEL	chrX	DEL	346
TARGET-20-PAUVMN-03A-01D	pbsv.DEL	chrX	DEL	276
TARGET-20-PAUVMN-03A-01D	longreadsv.DEL	chrX	DEL	312
TARGET-20-PAUVMN-03A-01D	pbsv.DUP	chrX	DUP	3
TARGET-20-PAUVMN-03A-01D	sniffles.DUP	chrX	DUP	1
TARGET-20-PAUVMN-03A-01D	pbsv.INV	chrX	INV	2
TARGET-20-PAUVMN-03A-01D	sniffles.INV	chrX	INV	2
TARGET-20-PAUVMN-03A-01D	pbsv.INS	chrY	INS	21
TARGET-20-PAUVMN-03A-01D	sniffles.INS	chrY	INS	25
TARGET-20-PAUVMN-03A-01D	longreadsv.INS	chrY	INS	4
TARGET-20-PAUVMN-03A-01D	pbsv.DEL	chrY	DEL	22
TARGET-20-PAUVMN-03A-01D	sniffles.DEL	chrY	DEL	30
TARGET-20-PAUVMN-03A-01D	longreadsv.DEL	chrY	DEL	13
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr1	INS	501
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr1	INS	821
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr1	INS	807
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr1	DEL	534
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr1	DEL	597
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr1	DEL	638
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr1	DUP	3
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr1	INV	4
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr1	INV	2
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr2	INS	818
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr2	INS	489
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr2	INS	863
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr2	DEL	667
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr2	DEL	753
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr2	DEL	794
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr2	DUP	2
TARGET-20-PAXAXY-09A-01D	sniffles.DUP	chr2	DUP	3
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr2	INV	4
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr2	INV	4
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr3	INS	584
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr3	INS	315
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr3	INS	604
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr3	DEL	512
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr3	DEL	423
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr3	DEL	467
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr3	DUP	1
TARGET-20-PAXAXY-09A-01D	sniffles.DUP	chr3	DUP	1
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr3	INV	3
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr3	INV	7
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr4	INS	645
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr4	INS	634
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr4	INS	343
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr4	DEL	636
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr4	DEL	505
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr4	DEL	597
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr4	DUP	4
TARGET-20-PAXAXY-09A-01D	sniffles.DUP	chr4	DUP	3
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr5	INS	503
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr5	INS	533
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr5	INS	293
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr5	DEL	543
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr5	DEL	457
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr5	DEL	526
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr5	DUP	2
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr6	INS	359
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr6	INS	649
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr6	INS	601
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr6	DEL	464
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr6	DEL	359
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr6	DEL	487
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr6	DUP	1
TARGET-20-PAXAXY-09A-01D	sniffles.DUP	chr6	DUP	1
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr6	INV	2
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr6	INV	2
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr7	INS	371
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr7	INS	647
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr7	INS	641
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr7	DEL	446
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr7	DEL	601
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr7	DEL	582
TARGET-20-PAXAXY-09A-01D	pbsv.BND	chr7	BND	1
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr7	INV	1
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr8	INS	279
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr8	INS	475
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr8	INS	455
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr8	DEL	352
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr8	DEL	447
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr8	DEL	418
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr8	DUP	1
TARGET-20-PAXAXY-09A-01D	sniffles.DUP	chr8	DUP	1
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr8	INV	3
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr8	INV	2
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr9	INS	486
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr9	INS	289
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr9	INS	484
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr9	DEL	366
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr9	DEL	298
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr9	DEL	350
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr9	DUP	1
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr9	INV	3
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr9	INV	2
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr10	INS	331
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr10	INS	594
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr10	INS	597
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr10	DEL	409
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr10	DEL	452
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr10	DEL	507
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr10	INV	7
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr10	INV	7
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr11	INS	544
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr11	INS	522
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr11	INS	309
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr11	DEL	316
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr11	DEL	364
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr11	DEL	353
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr11	INV	4
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr11	INV	2
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr12	INS	282
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr12	INS	509
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr12	INS	513
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr12	DEL	337
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr12	DEL	422
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr12	DEL	405
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr12	INV	3
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr12	INV	1
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr13	INS	263
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr13	INS	461
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr13	INS	432
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr13	DEL	296
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr13	DEL	354
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr13	DEL	315
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr13	DUP	2
TARGET-20-PAXAXY-09A-01D	sniffles.DUP	chr13	DUP	1
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr14	INS	172
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr14	INS	301
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr14	INS	292
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr14	DEL	189
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr14	DEL	243
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr14	DEL	228
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr14	INV	2
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr14	INV	1
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr15	INS	198
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr15	INS	284
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr15	INS	291
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr15	DEL	202
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr15	DEL	204
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr15	DEL	229
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr15	DUP	10
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr16	INS	383
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr16	INS	213
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr16	INS	386
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr16	DEL	252
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr16	DEL	265
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr16	DEL	287
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr16	DUP	2
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr16	INV	1
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr16	INV	1
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr17	INS	216
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr17	INS	392
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr17	INS	398
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr17	DEL	306
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr17	DEL	296
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr17	DEL	341
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr18	INS	168
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr18	INS	314
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr18	INS	294
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr18	DEL	245
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr18	DEL	280
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr18	DEL	282
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr18	INV	1
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr18	INV	1
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr19	INS	341
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr19	INS	190
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr19	INS	348
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr19	DEL	241
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr19	DEL	299
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr19	DEL	304
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr20	INS	355
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr20	INS	234
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr20	INS	342
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr20	DEL	212
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr20	DEL	227
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr20	DEL	244
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chr20	DUP	1
TARGET-20-PAXAXY-09A-01D	sniffles.DUP	chr20	DUP	1
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chr20	INV	1
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr21	INS	297
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr21	INS	180
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr21	INS	266
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr21	DEL	216
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr21	DEL	183
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr21	DEL	191
TARGET-20-PAXAXY-09A-01D	pbsv.BND	chr21	BND	1
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chr21	INV	1
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chr22	INS	187
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chr22	INS	279
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chr22	INS	286
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chr22	DEL	213
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chr22	DEL	198
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chr22	DEL	227
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chrX	INS	213
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chrX	INS	456
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chrX	INS	367
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chrX	DEL	266
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chrX	DEL	222
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chrX	DEL	269
TARGET-20-PAXAXY-09A-01D	pbsv.DUP	chrX	DUP	1
TARGET-20-PAXAXY-09A-01D	pbsv.BND	chrX	BND	1
TARGET-20-PAXAXY-09A-01D	sniffles.BND	chrX	BND	1
TARGET-20-PAXAXY-09A-01D	pbsv.INV	chrX	INV	2
TARGET-20-PAXAXY-09A-01D	sniffles.INV	chrX	INV	2
TARGET-20-PAXAXY-09A-01D	pbsv.INS	chrY	INS	73
TARGET-20-PAXAXY-09A-01D	longreadsv.INS	chrY	INS	64
TARGET-20-PAXAXY-09A-01D	sniffles.INS	chrY	INS	79
TARGET-20-PAXAXY-09A-01D	longreadsv.DEL	chrY	DEL	119
TARGET-20-PAXAXY-09A-01D	pbsv.DEL	chrY	DEL	129
TARGET-20-PAXAXY-09A-01D	sniffles.DEL	chrY	DEL	100
TARGET-20-PAXAXY-09A-01D	pbsv.BND	chrY	BND	1
TARGET-20-PAXAXY-09A-01D	sniffles.BND	chrY	BND	2
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr1	INS	528
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr1	INS	831
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr1	INS	802
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr1	DEL	603
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr1	DEL	538
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr1	DEL	624
TARGET-20-PAUVCL-03A-01D	pbsv.DUP	chr1	DUP	2
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr1	INV	3
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr1	INV	3
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr2	INS	490
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr2	INS	760
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr2	INS	839
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr2	DEL	730
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr2	DEL	627
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr2	DEL	731
TARGET-20-PAUVCL-03A-01D	pbsv.BND	chr2	BND	1
TARGET-20-PAUVCL-03A-01D	sniffles.BND	chr2	BND	2
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr2	INV	1
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr3	INS	329
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr3	INS	577
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr3	INS	502
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr3	DEL	444
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr3	DEL	500
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr3	DEL	477
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr3	INV	2
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr3	INV	2
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr4	INS	341
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr4	INS	606
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr4	INS	521
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr4	DEL	572
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr4	DEL	630
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr4	DEL	582
TARGET-20-PAUVCL-03A-01D	pbsv.DUP	chr4	DUP	3
TARGET-20-PAUVCL-03A-01D	sniffles.DUP	chr4	DUP	3
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr5	INS	495
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr5	INS	312
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr5	INS	545
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr5	DEL	524
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr5	DEL	495
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr5	DEL	561
TARGET-20-PAUVCL-03A-01D	pbsv.DUP	chr5	DUP	2
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr5	INV	2
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr5	INV	2
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr6	INS	335
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr6	INS	570
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr6	INS	666
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr6	DEL	404
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr6	DEL	494
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr6	DEL	490
TARGET-20-PAUVCL-03A-01D	pbsv.DUP	chr6	DUP	1
TARGET-20-PAUVCL-03A-01D	sniffles.DUP	chr6	DUP	1
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr6	INV	4
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr6	INV	4
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr7	INS	586
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr7	INS	371
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr7	INS	711
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr7	DEL	455
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr7	DEL	532
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr7	DEL	546
TARGET-20-PAUVCL-03A-01D	pbsv.BND	chr7	BND	1
TARGET-20-PAUVCL-03A-01D	sniffles.BND	chr7	BND	1
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr7	INV	2
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr7	INV	1
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr8	INS	286
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr8	INS	437
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr8	INS	437
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr8	DEL	390
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr8	DEL	319
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr8	DEL	365
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr8	INV	3
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr8	INV	3
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr9	INS	300
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr9	INS	471
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr9	INS	472
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr9	DEL	376
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr9	DEL	315
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr9	DEL	347
TARGET-20-PAUVCL-03A-01D	pbsv.DUP	chr9	DUP	2
TARGET-20-PAUVCL-03A-01D	sniffles.DUP	chr9	DUP	2
TARGET-20-PAUVCL-03A-01D	pbsv.BND	chr9	BND	1
TARGET-20-PAUVCL-03A-01D	sniffles.BND	chr9	BND	1
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr9	INV	2
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr9	INV	2
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr10	INS	537
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr10	INS	323
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr10	INS	625
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr10	DEL	465
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr10	DEL	494
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr10	DEL	469
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr10	INV	1
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr10	INV	1
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr11	INS	273
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr11	INS	496
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr11	INS	475
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr11	DEL	336
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr11	DEL	374
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr11	DEL	350
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr11	INV	1
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr11	INV	2
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr12	INS	528
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr12	INS	301
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr12	INS	448
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr12	DEL	333
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr12	DEL	404
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr12	DEL	430
TARGET-20-PAUVCL-03A-01D	pbsv.DUP	chr12	DUP	1
TARGET-20-PAUVCL-03A-01D	sniffles.DUP	chr12	DUP	1
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr12	INV	3
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr12	INV	2
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr13	INS	167
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr13	INS	407
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr13	INS	300
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr13	DEL	185
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr13	DEL	286
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr13	DEL	236
TARGET-20-PAUVCL-03A-01D	pbsv.BND	chr13	BND	1
TARGET-20-PAUVCL-03A-01D	sniffles.BND	chr13	BND	1
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr14	INS	153
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr14	INS	240
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr14	INS	289
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr14	DEL	199
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr14	DEL	233
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr14	DEL	222
TARGET-20-PAUVCL-03A-01D	pbsv.INV	chr14	INV	1
TARGET-20-PAUVCL-03A-01D	sniffles.INV	chr14	INV	1
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr15	INS	265
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr15	INS	265
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr15	INS	196
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr15	DEL	224
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr15	DEL	225
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr15	DEL	200
TARGET-20-PAUVCL-03A-01D	pbsv.DUP	chr15	DUP	3
TARGET-20-PAUVCL-03A-01D	longreadsv.INS	chr16	INS	373
TARGET-20-PAUVCL-03A-01D	pbsv.INS	chr16	INS	230
TARGET-20-PAUVCL-03A-01D	sniffles.INS	chr16	INS	339
TARGET-20-PAUVCL-03A-01D	pbsv.DEL	chr16	DEL	297
TARGET-20-PAUVCL-03A-01D	longreadsv.DEL	chr16	DEL	292
TARGET-20-PAUVCL-03A-01D	sniffles.DEL	chr16	DEL	299
TARGET-20-PAUVCL-03A-01D	pbsv.DUP	chr16	DUP	1
